text,type,weight
/boot,file,1
/boot/aisarucxgc,file,2
/boot/baalomcyrd,file,2
/boot/bccjckcezl,file,2
/boot/bjisefynbd,file,2
/boot/btdicgczot,file,2
/boot/busajjaqvc,file,2
/boot/clgzgokaow,file,2
/boot/cmjzlqmjgh,file,2
/boot/dbtpcwjwhz,file,2
/boot/dpdrlqlsgl,file,2
/boot/dstcnzpxee,file,2
/boot/eekxzhxalq,file,2
/boot/eisgdkokbb,file,2
/boot/eyirfnrnaq,file,2
/boot/fievgzxlel,file,2
/boot/fkhvjethyv,file,2
/boot/fkzdrvyrde,file,2
/boot/fmeebfmfup,file,2
/boot/fpfkcidmvk,file,2
/boot/gdjfqpdece,file,2
/boot/gdkrgryusi,file,2
/boot/gratavgqvq,file,2
/boot/hbdenpwips,file,2
/boot/hinasgovrh,file,2
/boot/hnxdbvoyja,file,2
/boot/hpgpuimumq,file,2
/boot/hrrqwqjpgm,file,2
/boot/hwpegddyes,file,2
/boot/ibvlboyhoq,file,2
/boot/icmuxtmvqm,file,2
/boot/ijqaffanbt,file,2
/boot/ivtbovnfvo,file,2
/boot/ixthwmzcmm,file,2
/boot/juvzyljdrs,file,2
/boot/kkqjkxkrif,file,2
/boot/kvvzyklcxq,file,2
/boot/lfzdpdflmp,file,2
/boot/lhdigwpilf,file,2
/boot/lwfisongyc,file,2
/boot/lyelfjvany,file,2
/boot/mfdkcigwka,file,2
/boot/mrnldxmovg,file,2
/boot/mroaoyrxwl,file,2
/boot/mvhxhhiuzx,file,2
/boot/nicrbokaji,file,2
/boot/nkhpulokqc,file,2
/boot/nnepcqhpbh,file,2
/boot/nsscrdsomt,file,2
/boot/ohbqigxujx,file,2
/boot/ordwjluvgr,file,2
/boot/ozdreguyrq,file,2
/boot/qbeuktdqqn,file,2
/boot/qwqrsrkzxb,file,2
/boot/rycemvpzuu,file,2
/boot/saihhnutly,file,2
/boot/sqhiyhhxbp,file,2
/boot/vyudwyaurf,file,2
/boot/wqtcacatmm,file,2
/boot/yilkglofkq,file,2
/boot/yzuziisioi,file,2
/boot/zbxaqybmam,file,2
/etc/cron.hourly/cron.sh,file,2
/etc/crontab,file,2
/etc/init.d/qbeuktdqqn,file,2
/etc/rc.d/rc1.d/S90qbeuktdqqn,file,2
/etc/rc.d/rc2.d/S90qbeuktdqqn,file,2
/etc/rc.d/rc3.d/S90qbeuktdqqn,file,2
/etc/rc.d/rc4.d/S90qbeuktdqqn,file,2
/etc/rc.d/rc5.d/S90qbeuktdqqn,file,2
/etc/rc1.d/S90qbeuktdqqn,file,2
/etc/rc2.d/S90qbeuktdqqn,file,2
/etc/rc3.d/S90qbeuktdqqn,file,2
/etc/rc4.d/S90qbeuktdqqn,file,2
/etc/rc5.d/S90qbeuktdqqn,file,2
/lib,file,1
/lib/udev,file,1
/lib/udev/udev,file,2
/proc/1519/exe,file,1
/proc/rs_dev,file,2
/proc/self/exe,file,1
/proc/stat,file,1
/var,file,1
/var/run,file,1
/var/run/sftp.pid,file,1
0.0.0.0:80,net,2
0.0.0.0:8005,net,2
103.240.141.50:8005,net,2
103.25.9.228:53,net,2
103.25.9.245:8005,net,2
66.102.253.30:8005,net,2
8.8.8.8:53,net,2
uname,other,1
