text,type,weight
/bin,file,1
/bin/abytxddscp,file,1
/bin/alttwuxomk,file,1
/bin/amdohquoer,file,1
/bin/arftzyncrh,file,1
/bin/asmffechvp,file,1
/bin/cveteyptos,file,1
/bin/dbiozugvyi,file,1
/bin/dlrfsjkxhu,file,1
/bin/dqstfppgcv,file,1
/bin/duvjkczdmp,file,1
/bin/eweoclhuqd,file,1
/bin/ewjlutambj,file,1
/bin/fdmnvgczlo,file,1
/bin/fyofiufsxa,file,1
/bin/gictpsdomm,file,1
/bin/iifutgqzpn,file,1
/bin/ilcqufvgzr,file,1
/bin/iybhypcdif,file,1
/bin/jczuoztvlh,file,1
/bin/jemtelcfko,file,1
/bin/jvhnfhgvfi,file,1
/bin/kcvvfrpowl,file,1
/bin/khsyxaeblg,file,1
/bin/kkzxyoaefo,file,1
/bin/kwnwelcczn,file,1
/bin/llgfejfyvd,file,1
/bin/lptoqmazha,file,1
/bin/mtieuopqwv,file,1
/bin/nmcckbezjw,file,1
/bin/nyxhuzdmqp,file,1
/bin/odxzaejbek,file,1
/bin/owptvajxit,file,1
/bin/pcbbsutcxb,file,1
/bin/pqmtminuds,file,1
/bin/rcjkvqagqe,file,1
/bin/rnywrinyly,file,1
/bin/rpptlyogbk,file,1
/bin/rpuhffruyb,file,1
/bin/sgsyomjwtl,file,1
/bin/snkbzhjgpy,file,1
/bin/sqchpvyyxf,file,1
/bin/srlcxhsmym,file,1
/bin/szgpdnprbq,file,1
/bin/tfvgmojjag,file,1
/bin/vnkeesdjyu,file,1
/bin/vvfodxowng,file,1
/bin/vvwijhsnek,file,1
/bin/vybjqqtuug,file,1
/bin/wicyfnjdvd,file,1
/bin/wpgzjjbbbf,file,1
/bin/wzjxshnjon,file,1
/bin/xxqoidmtkc,file,1
/bin/xydqmjjpny,file,1
/bin/ylmslblcyz,file,1
/bin/ysatkbdicf,file,1
/bin/zajlpjvshr,file,1
/bin/zawzmtckxj,file,1
/bin/zcoytvjxru,file,1
/bin/ziszbpycag,file,1
/bin/zxrsufnqce,file,1
/etc/cron.hourly/gcc4.sh,file,2
/etc/crontab,file,2
/etc/init.d/muwjycfhui,file,2
/etc/rc.d/rc1.d/S90muwjycfhui,file,2
/etc/rc.d/rc2.d/S90muwjycfhui,file,2
/etc/rc.d/rc3.d/S90muwjycfhui,file,2
/etc/rc.d/rc4.d/S90muwjycfhui,file,2
/etc/rc.d/rc5.d/S90muwjycfhui,file,2
/etc/rc1.d/S90muwjycfhui,file,2
/etc/rc2.d/S90muwjycfhui,file,2
/etc/rc3.d/S90muwjycfhui,file,2
/etc/rc4.d/S90muwjycfhui,file,2
/etc/rc5.d/S90muwjycfhui,file,2
/lib,file,1
/lib/libudev4.so,file,2
/proc/1509/exe,file,1
/proc/self/exe,file,1
/proc/stat,file,1
/tmp,file,1
/tmp/abytxddscp,file,1
/tmp/alttwuxomk,file,1
/tmp/amdohquoer,file,1
/tmp/arftzyncrh,file,1
/tmp/asmffechvp,file,1
/tmp/cveteyptos,file,1
/tmp/dbiozugvyi,file,1
/tmp/dlrfsjkxhu,file,1
/tmp/dqstfppgcv,file,1
/tmp/duvjkczdmp,file,1
/tmp/eweoclhuqd,file,1
/tmp/ewjlutambj,file,1
/tmp/fdmnvgczlo,file,1
/tmp/fyofiufsxa,file,1
/tmp/gictpsdomm,file,1
/tmp/iifutgqzpn,file,1
/tmp/ilcqufvgzr,file,1
/tmp/iybhypcdif,file,1
/tmp/jczuoztvlh,file,1
/tmp/jemtelcfko,file,1
/tmp/jvhnfhgvfi,file,1
/tmp/kcvvfrpowl,file,1
/tmp/khsyxaeblg,file,1
/tmp/kkzxyoaefo,file,1
/tmp/kwnwelcczn,file,1
/tmp/llgfejfyvd,file,1
/tmp/lptoqmazha,file,1
/tmp/mtieuopqwv,file,1
/tmp/nmcckbezjw,file,1
/tmp/nyxhuzdmqp,file,1
/tmp/odxzaejbek,file,1
/tmp/owptvajxit,file,1
/tmp/pcbbsutcxb,file,1
/tmp/pqmtminuds,file,1
/tmp/rcjkvqagqe,file,1
/tmp/rnywrinyly,file,1
/tmp/rpptlyogbk,file,1
/tmp/rpuhffruyb,file,1
/tmp/sgsyomjwtl,file,1
/tmp/snkbzhjgpy,file,1
/tmp/sqchpvyyxf,file,1
/tmp/srlcxhsmym,file,1
/tmp/szgpdnprbq,file,1
/tmp/tfvgmojjag,file,1
/tmp/vnkeesdjyu,file,1
/tmp/vvfodxowng,file,1
/tmp/vvwijhsnek,file,1
/tmp/vybjqqtuug,file,1
/tmp/wicyfnjdvd,file,1
/tmp/wpgzjjbbbf,file,1
/tmp/wzjxshnjon,file,1
/tmp/xxqoidmtkc,file,1
/tmp/xydqmjjpny,file,1
/tmp/ylmslblcyz,file,1
/tmp/ysatkbdicf,file,1
/tmp/zajlpjvshr,file,1
/tmp/zawzmtckxj,file,1
/tmp/zcoytvjxru,file,1
/tmp/ziszbpycag,file,1
/tmp/zxrsufnqce,file,1
/usr,file,1
/usr/bin,file,1
/usr/bin/abytxddscp,file,2
/usr/bin/alttwuxomk,file,2
/usr/bin/amdohquoer,file,2
/usr/bin/arftzyncrh,file,2
/usr/bin/asmffechvp,file,2
/usr/bin/cveteyptos,file,2
/usr/bin/dbiozugvyi,file,2
/usr/bin/dlrfsjkxhu,file,2
/usr/bin/dqstfppgcv,file,2
/usr/bin/duvjkczdmp,file,2
/usr/bin/eweoclhuqd,file,2
/usr/bin/ewjlutambj,file,2
/usr/bin/fdmnvgczlo,file,2
/usr/bin/fyofiufsxa,file,2
/usr/bin/gictpsdomm,file,2
