text,type,weight
/bin,file,1
/bin/brtjmtvoyz,file,1
/bin/buhlnolioa,file,1
/bin/ccgpdqdvii,file,1
/bin/cdgbmhmcgp,file,1
/bin/chshwlahus,file,1
/bin/cjngzfnnor,file,1
/bin/dgwiycnetz,file,1
/bin/dzbdkvgonp,file,1
/bin/espesgvdlv,file,1
/bin/fmhwchzjge,file,1
/bin/fodbvdnhsn,file,1
/bin/foojxmxceh,file,1
/bin/gjfgeusjob,file,1
/bin/icscqudtht,file,1
/bin/impkwzbvrk,file,1
/bin/iwbnrmpsje,file,1
/bin/jvdfawmgav,file,1
/bin/jywtbxmvbj,file,1
/bin/kdtznvjzae,file,1
/bin/kjtctkyegh,file,1
/bin/mwwoypzufz,file,1
/bin/mzobtkbctv,file,1
/bin/ncwboyjxfw,file,1
/bin/niwqolwsun,file,1
/bin/npsurzypgw,file,1
/bin/oayatyuwvq,file,1
/bin/ofifypeyyx,file,1
/bin/ofvwajgjxo,file,1
/bin/omecyiwweb,file,1
/bin/paotmgwldf,file,1
/bin/pcsodzmaxl,file,1
/bin/pilgcuanld,file,1
/bin/pkloafwerg,file,1
/bin/qdwwepieos,file,1
/bin/qgzddvrvhr,file,1
/bin/qhepksfqrs,file,1
/bin/rfdxiikjzf,file,1
/bin/rghkzyjsyf,file,1
/bin/rhagsndvfy,file,1
/bin/rlgsxgkiyh,file,1
/bin/rxjrluxgfo,file,1
/bin/ucbvfbgyis,file,1
/bin/uddkydains,file,1
/bin/ufexrvielo,file,1
/bin/vwvtwzgkge,file,1
/bin/wahpbpzusu,file,1
/bin/wdbqidxnlr,file,1
/bin/wngwgneypc,file,1
/bin/wrumxftgqf,file,1
/bin/xoqomfuzla,file,1
/bin/xqmyacxkmc,file,1
/bin/xumqzepgbm,file,1
/bin/ycdeqwpdzo,file,1
/bin/yfhtuvmpmi,file,1
/bin/yndpaltnop,file,1
/bin/yyszltcdwn,file,1
/bin/zaetycwxdn,file,1
/bin/zhuiecojnw,file,1
/bin/zpphtwmond,file,1
/bin/zxwmwfofcj,file,1
/etc/cron.hourly/gcc4.sh,file,2
/etc/crontab,file,2
/etc/init.d/hovvssksho,file,2
/etc/rc.d/rc1.d/S90hovvssksho,file,2
/etc/rc.d/rc2.d/S90hovvssksho,file,2
/etc/rc.d/rc3.d/S90hovvssksho,file,2
/etc/rc.d/rc4.d/S90hovvssksho,file,2
/etc/rc.d/rc5.d/S90hovvssksho,file,2
/etc/rc1.d/S90hovvssksho,file,2
/etc/rc2.d/S90hovvssksho,file,2
/etc/rc3.d/S90hovvssksho,file,2
/etc/rc4.d/S90hovvssksho,file,2
/etc/rc5.d/S90hovvssksho,file,2
/lib,file,1
/lib/libudev4.so,file,2
/proc/1509/exe,file,1
/proc/self/exe,file,1
/proc/stat,file,1
/tmp,file,1
/tmp/brtjmtvoyz,file,1
/tmp/buhlnolioa,file,1
/tmp/ccgpdqdvii,file,1
/tmp/cdgbmhmcgp,file,1
/tmp/chshwlahus,file,1
/tmp/cjngzfnnor,file,1
/tmp/dgwiycnetz,file,1
/tmp/dzbdkvgonp,file,1
/tmp/espesgvdlv,file,1
/tmp/fmhwchzjge,file,1
/tmp/fodbvdnhsn,file,1
/tmp/foojxmxceh,file,1
/tmp/gjfgeusjob,file,1
/tmp/icscqudtht,file,1
/tmp/impkwzbvrk,file,1
/tmp/iwbnrmpsje,file,1
/tmp/jvdfawmgav,file,1
/tmp/jywtbxmvbj,file,1
/tmp/kdtznvjzae,file,1
/tmp/kjtctkyegh,file,1
/tmp/mwwoypzufz,file,1
/tmp/mzobtkbctv,file,1
/tmp/ncwboyjxfw,file,1
/tmp/niwqolwsun,file,1
/tmp/npsurzypgw,file,1
/tmp/oayatyuwvq,file,1
/tmp/ofifypeyyx,file,1
/tmp/ofvwajgjxo,file,1
/tmp/omecyiwweb,file,1
/tmp/paotmgwldf,file,1
/tmp/pcsodzmaxl,file,1
/tmp/pilgcuanld,file,1
/tmp/pkloafwerg,file,1
/tmp/qdwwepieos,file,1
/tmp/qgzddvrvhr,file,1
/tmp/qhepksfqrs,file,1
/tmp/rfdxiikjzf,file,1
/tmp/rghkzyjsyf,file,1
/tmp/rhagsndvfy,file,1
/tmp/rlgsxgkiyh,file,1
/tmp/rxjrluxgfo,file,1
/tmp/ucbvfbgyis,file,1
/tmp/uddkydains,file,1
/tmp/ufexrvielo,file,1
/tmp/vwvtwzgkge,file,1
/tmp/wahpbpzusu,file,1
/tmp/wdbqidxnlr,file,1
/tmp/wngwgneypc,file,1
/tmp/wrumxftgqf,file,1
/tmp/xoqomfuzla,file,1
/tmp/xqmyacxkmc,file,1
/tmp/xumqzepgbm,file,1
/tmp/ycdeqwpdzo,file,1
/tmp/yfhtuvmpmi,file,1
/tmp/yndpaltnop,file,1
/tmp/yyszltcdwn,file,1
/tmp/zaetycwxdn,file,1
/tmp/zhuiecojnw,file,1
/tmp/zpphtwmond,file,1
/tmp/zxwmwfofcj,file,1
/usr,file,1
/usr/bin,file,1
/usr/bin/brtjmtvoyz,file,2
/usr/bin/buhlnolioa,file,2
/usr/bin/ccgpdqdvii,file,2
/usr/bin/cdgbmhmcgp,file,2
/usr/bin/chshwlahus,file,2
/usr/bin/cjngzfnnor,file,2
/usr/bin/dgwiycnetz,file,2
/usr/bin/dzbdkvgonp,file,2
/usr/bin/espesgvdlv,file,2
/usr/bin/fmhwchzjge,file,2
/usr/bin/fodbvdnhsn,file,2
/usr/bin/foojxmxceh,file,2
/usr/bin/gjfgeusjob,file,2
/usr/bin/hovvssksho,file,2
/usr/bin/icscqudtht,file,2
/usr/bin/impkwzbvrk,file,2
/usr/bin/iwbnrmpsje,file,2
/usr/bin/jvdfawmgav,file,2
/usr/bin/jywtbxmvbj,file,2
/usr/bin/kdtznvjzae,file,2
/usr/bin/kjtctkyegh,file,2
/usr/bin/mwwoypzufz,file,2
/usr/bin/mzobtkbctv,file,2
/usr/bin/ncwboyjxfw,file,2
/usr/bin/niwqolwsun,file,2
/usr/bin/npsurzypgw,file,2
/usr/bin/oayatyuwvq,file,2
/usr/bin/ofifypeyyx,file,2
/usr/bin/ofvwajgjxo,file,2
/usr/bin/omecyiwweb,file,2
/usr/bin/paotmgwldf,file,2
/usr/bin/pcsodzmaxl,file,2
/usr/bin/pilgcuanld,file,2
/usr/bin/pkloafwerg,file,2
/usr/bin/qdwwepieos,file,2
/usr/bin/qgzddvrvhr,file,2
/usr/bin/qhepksfqrs,file,2
/usr/bin/rfdxiikjzf,file,2
/usr/bin/rghkzyjsyf,file,2
/usr/bin/rhagsndvfy,file,2
